continent,location,date,new_cases,new_deaths,new_tests,population,median_age,gdp_per_capita,life_expectancy
South America,Falkland Islands,2020-04-15,6,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-04-16,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-04-17,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-04-18,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-04-19,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-04-20,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-04-21,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-04-22,1,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-04-23,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-04-24,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-04-25,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-04-26,1,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-04-27,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-04-28,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-04-29,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-04-30,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-05-01,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-05-02,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-05-03,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-05-04,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-05-05,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-05-06,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-05-07,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-05-08,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-05-09,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-05-10,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-05-11,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-05-12,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-05-13,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-05-14,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-05-15,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-05-16,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-05-17,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-05-18,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-05-19,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-05-20,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-05-21,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-05-22,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-05-23,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-05-24,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-05-25,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-05-26,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-05-27,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-05-28,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-05-29,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-05-30,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-05-31,0,0,NA,3483,NA,NA,81.44
Europe,France,2020-04-01,7578,499,NA,65273512,42,38605.671,82.66
Europe,France,2020-04-02,4861,509,NA,65273512,42,38605.671,82.66
Europe,France,2020-04-03,2116,471,NA,65273512,42,38605.671,82.66
Europe,France,2020-04-04,5233,2004,NA,65273512,42,38605.671,82.66
Europe,France,2020-04-05,4267,1053,NA,65273512,42,38605.671,82.66
Europe,France,2020-04-06,1873,518,NA,65273512,42,38605.671,82.66
Europe,France,2020-04-07,3912,833,NA,65273512,42,38605.671,82.66
Europe,France,2020-04-08,3777,1417,NA,65273512,42,38605.671,82.66
Europe,France,2020-04-09,3881,541,NA,65273512,42,38605.671,82.66
Europe,France,2020-04-10,4286,1341,NA,65273512,42,38605.671,82.66
Europe,France,2020-04-11,4342,987,NA,65273512,42,38605.671,82.66
Europe,France,2020-04-12,3114,635,NA,65273512,42,38605.671,82.66
Europe,France,2020-04-13,1613,561,NA,65273512,42,38605.671,82.66
Europe,France,2020-04-14,2673,574,NA,65273512,42,38605.671,82.66
Europe,France,2020-04-15,5497,762,NA,65273512,42,38605.671,82.66
Europe,France,2020-04-16,2633,1438,NA,65273512,42,38605.671,82.66
Europe,France,2020-04-17,2641,753,NA,65273512,42,38605.671,82.66
Europe,France,2020-04-18,405,761,NA,65273512,42,38605.671,82.66
Europe,France,2020-04-19,2569,642,NA,65273512,42,38605.671,82.66
Europe,France,2020-04-20,785,395,NA,65273512,42,38605.671,82.66
Europe,France,2020-04-21,2051,547,NA,65273512,42,38605.671,82.66
Europe,France,2020-04-22,2667,531,NA,65273512,42,38605.671,82.66
Europe,France,2020-04-23,1827,544,NA,65273512,42,38605.671,82.66
Europe,France,2020-04-24,1653,516,NA,65273512,42,38605.671,82.66
Europe,France,2020-04-25,1773,389,NA,65273512,42,38605.671,82.66
Europe,France,2020-04-26,1537,369,NA,65273512,42,38605.671,82.66
Europe,France,2020-04-27,461,242,NA,65273512,42,38605.671,82.66
Europe,France,2020-04-28,1195,437,NA,65273512,42,38605.671,82.66
Europe,France,2020-04-29,1065,367,NA,65273512,42,38605.671,82.66
Europe,France,2020-04-30,1607,427,NA,65273512,42,38605.671,82.66
Europe,France,2020-05-01,1139,289,NA,65273512,42,38605.671,82.66
Europe,France,2020-05-02,604,218,NA,65273512,42,38605.671,82.66
Europe,France,2020-05-03,794,166,NA,65273512,42,38605.671,82.66
Europe,France,2020-05-04,308,135,NA,65273512,42,38605.671,82.66
Europe,France,2020-05-05,576,306,NA,65273512,42,38605.671,82.66
Europe,France,2020-05-06,1104,330,NA,65273512,42,38605.671,82.66
Europe,France,2020-05-07,4183,278,NA,65273512,42,38605.671,82.66
Europe,France,2020-05-08,629,178,NA,65273512,42,38605.671,82.66
Europe,France,2020-05-09,642,243,NA,65273512,42,38605.671,82.66
Europe,France,2020-05-10,433,80,NA,65273512,42,38605.671,82.66
Europe,France,2020-05-11,209,70,NA,65273512,42,38605.671,82.66
Europe,France,2020-05-12,456,263,NA,65273512,42,38605.671,82.66
Europe,France,2020-05-13,708,348,39700,65273512,42,38605.671,82.66
Europe,France,2020-05-14,507,83,42856,65273512,42,38605.671,82.66
Europe,France,2020-05-15,622,351,47896,65273512,42,38605.671,82.66
Europe,France,2020-05-16,563,130,16300,65273512,42,38605.671,82.66
Europe,France,2020-05-17,372,88,6310,65273512,42,38605.671,82.66
Europe,France,2020-05-18,120,68,50690,65273512,42,38605.671,82.66
Europe,France,2020-05-19,492,186,52351,65273512,42,38605.671,82.66
Europe,France,2020-05-20,524,125,52162,65273512,42,38605.671,82.66
Europe,France,2020-05-21,418,110,9050,65273512,42,38605.671,82.66
Europe,France,2020-05-22,318,83,48808,65273512,42,38605.671,82.66
Europe,France,2020-05-23,403,74,18149,65273512,42,38605.671,82.66
Europe,France,2020-05-24,240,43,6472,65273512,42,38605.671,82.66
Europe,France,2020-05-25,115,35,49195,65273512,42,38605.671,82.66
Europe,France,2020-05-26,358,65,51514,65273512,42,38605.671,82.66
Europe,France,2020-05-27,276,98,43893,65273512,42,38605.671,82.66
Europe,France,2020-05-28,191,66,42190,65273512,42,38605.671,82.66
Europe,France,2020-05-29,3325,66,46876,65273512,42,38605.671,82.66
Europe,France,2020-05-30,597,52,19118,65273512,42,38605.671,82.66
Europe,France,2020-05-31,1828,57,7843,65273512,42,38605.671,82.66
Europe,Faeroe Islands,2020-04-01,1,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-04-02,4,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-04-03,4,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-04-04,2,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-04-05,2,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-04-06,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-04-07,2,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-04-08,1,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-04-09,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-04-10,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-04-11,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-04-12,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-04-13,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-04-14,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-04-15,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-04-16,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-04-17,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-04-18,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-04-19,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-04-20,1,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-04-21,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-04-22,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-04-23,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-04-24,2,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-04-25,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-04-26,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-04-27,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-04-28,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-04-29,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-04-30,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-05-01,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-05-02,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-05-03,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-05-04,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-05-05,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-05-06,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-05-07,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-05-08,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-05-09,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-05-10,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-05-11,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-05-12,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-05-13,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-05-14,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-05-15,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-05-16,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-05-17,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-05-18,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-05-19,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-05-20,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-05-21,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-05-22,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-05-23,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-05-24,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-05-25,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-05-26,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-05-27,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-05-28,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-05-29,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-05-30,0,0,NA,48865,NA,NA,80.67
Europe,Faeroe Islands,2020-05-31,0,0,NA,48865,NA,NA,80.67
Africa,Gabon,2020-04-01,9,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-04-02,2,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-04-03,0,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-04-04,3,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-04-05,0,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-04-06,0,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-04-07,0,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-04-08,9,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-04-09,3,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-04-10,11,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-04-11,2,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-04-12,3,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-04-13,8,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-04-14,0,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-04-15,18,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-04-16,12,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-04-17,8,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-04-18,13,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-04-19,1,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-04-20,0,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-04-21,11,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-04-22,36,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-04-23,10,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-04-24,1,1,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-04-25,5,1,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-04-26,4,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-04-27,0,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-04-28,35,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-04-29,27,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-04-30,38,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-05-01,0,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-05-02,32,1,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-05-03,27,1,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-05-04,0,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-05-05,32,1,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-05-06,30,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-05-07,42,2,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-05-08,65,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-05-09,116,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-05-10,41,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-05-11,0,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-05-12,141,1,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-05-13,61,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-05-14,141,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-05-15,100,1,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-05-16,105,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-05-17,111,1,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-05-18,0,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-05-19,112,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-05-20,70,1,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-05-21,65,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-05-22,0,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-05-23,161,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-05-24,206,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-05-25,0,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-05-26,201,2,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-05-27,103,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-05-28,81,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-05-29,112,0,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-05-30,182,1,NA,2225728,23.1,16562.413,66.47
Africa,Gabon,2020-05-31,42,2,NA,2225728,23.1,16562.413,66.47
Europe,United Kingdom,2020-04-01,4273,403,11896,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-04-02,4514,672,11924,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-04-03,4913,657,13457,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-04-04,4868,736,14293,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-04-05,4911,756,15899,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-04-06,4020,599,12733,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-04-07,3592,567,13684,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-04-08,5282,1105,14419,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-04-09,5450,1030,16443,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-04-10,5131,1116,18843,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-04-11,4858,1122,17737,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-04-12,4313,843,17650,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-04-13,3579,657,14506,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-04-14,3489,724,14567,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-04-15,4178,1076,15991,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-04-16,4326,880,18489,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-04-17,5065,1036,20906,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-04-18,5292,913,21081,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-04-19,4956,1105,21249,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-04-20,4721,432,19316,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-04-21,3853,570,17365,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-04-22,4854,1224,22763,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-04-23,4760,847,23073,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-04-24,5487,682,28024,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-04-25,5158,1010,28225,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-04-26,4970,815,29058,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-04-27,3748,364,31610,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-04-28,3473,320,31453,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-04-29,4706,969,45263,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-04-30,4729,769,65643,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-05-01,5442,634,83143,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-05-02,4966,698,74142,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-05-03,4737,584,63559,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-05-04,3229,253,68203,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-05-05,2982,272,71764,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-05-06,3389,726,65803,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-05-07,3682,647,73277,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-05-08,3827,458,76741,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-05-09,3767,579,74836,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-05-10,3063,275,74586,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-05-11,2157,217,73541,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-05-12,2329,187,67116,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-05-13,3586,614,72368,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-05-14,3402,447,80713,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-05-15,3307,352,81595,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-05-16,2628,350,88046,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-05-17,2526,411,88262,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-05-18,2079,67,75290,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-05-19,1838,146,63028,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-05-20,2589,500,79653,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-05-21,3052,328,81403,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-05-22,2718,273,93398,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-05-23,2574,291,84060,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-05-24,2062,220,79902,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-05-25,1527,379,51844,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-05-26,1364,104,69381,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-05-27,1624,131,63765,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-05-28,1672,422,70329,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-05-29,1835,343,84634,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-05-30,1760,274,95550,67886004,40.8,39753.244,81.32
Europe,United Kingdom,2020-05-31,1527,154,89867,67886004,40.8,39753.244,81.32
Asia,Georgia,2020-04-01,12,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-04-02,5,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-04-03,6,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-04-04,27,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-04-05,9,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-04-06,17,2,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-04-07,14,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-04-08,8,1,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-04-09,15,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-04-10,7,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-04-11,16,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-04-12,8,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-04-13,15,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-04-14,15,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-04-15,28,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-04-16,6,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-04-17,42,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-04-18,22,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-04-19,18,1,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-04-20,6,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-04-21,8,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-04-22,6,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-04-23,8,1,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-04-24,9,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-04-25,19,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-04-26,12,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-04-27,30,1,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-04-28,11,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-04-29,14,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-04-30,6,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-05-01,22,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-05-02,43,2,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-05-03,0,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-05-04,7,1,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-05-05,4,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-05-06,11,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-05-07,6,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-05-08,5,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-05-09,8,1,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-05-10,3,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-05-11,9,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-05-12,3,1,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-05-13,4,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-05-14,5,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-05-15,20,1,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-05-16,4,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-05-17,24,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-05-18,6,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-05-19,1,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-05-20,5,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-05-21,6,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-05-22,8,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-05-23,2,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-05-24,5,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-05-25,2,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-05-26,1,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-05-27,1,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-05-28,3,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-05-29,3,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-05-30,8,0,NA,3989175,38.7,9745.079,73.77
Asia,Georgia,2020-05-31,11,0,NA,3989175,38.7,9745.079,73.77
Europe,Guernsey,2020-04-01,15,0,NA,67052,NA,NA,NA
