year,month,day,location,daily_vaccinations_per_million,total_vaccinations_per_hundred
2021,4,26,North Carolina,6367,64.53
2021,4,27,North Carolina,6607,64.97
2021,4,28,North Carolina,5896,65.11
2021,4,29,North Carolina,5613,65.68
2021,4,30,North Carolina,5606,66.56
2021,5,1,North Carolina,5828,67.49
2021,5,2,North Carolina,6001,68.35
2021,5,3,North Carolina,5888,68.65
2021,5,4,North Carolina,5624,68.91
2021,5,5,North Carolina,5958,69.28
2021,5,6,North Carolina,5862,69.78
2021,5,7,North Carolina,5421,70.36
2021,5,8,North Carolina,4869,70.9
2021,5,9,North Carolina,4493,71.49
2021,5,10,North Carolina,4411,71.74
2021,5,11,North Carolina,4210,71.86
2021,5,12,North Carolina,4102,72.15
2021,5,13,North Carolina,3961,72.55
2021,5,14,North Carolina,3690,72.94
2021,5,15,North Carolina,3493,73.34
2021,5,16,North Carolina,3248,73.77
2021,5,17,North Carolina,3308,74.06
2021,5,18,North Carolina,3345,74.2
2021,5,19,North Carolina,3405,74.54
2021,5,20,North Carolina,3419,74.95
2021,5,21,North Carolina,3406,75.33
2021,5,22,North Carolina,3335,75.68
2021,5,23,North Carolina,3266,76.05
2021,5,24,North Carolina,3167,76.27
2021,5,25,North Carolina,3129,76.39
2021,5,26,North Carolina,2977,76.62
2021,5,27,North Carolina,2769,76.88
2021,5,28,North Carolina,2627,77.16
2021,5,29,North Carolina,2510,77.44
2021,5,30,North Carolina,2280,77.65
2021,5,31,North Carolina,2087,NA
2021,6,1,North Carolina,2038,77.82
2021,6,2,North Carolina,1747,77.85
2021,6,3,North Carolina,1645,78.04
2021,6,4,North Carolina,1576,78.27
2021,6,5,North Carolina,1455,78.45
2021,6,6,North Carolina,1428,78.65
2021,6,7,North Carolina,1676,78.91
2021,6,8,North Carolina,1714,79.02
2021,6,9,North Carolina,1854,79.14
2021,6,10,North Carolina,1913,79.38
2021,6,11,North Carolina,1698,79.46
2021,6,12,North Carolina,1754,79.68
2021,6,13,North Carolina,1795,79.91
2021,6,14,North Carolina,1744,80.13
2021,6,15,North Carolina,1857,80.32
2021,6,16,North Carolina,1902,80.47
2021,6,17,North Carolina,1857,80.68
2021,6,18,North Carolina,2003,80.86
2021,6,19,North Carolina,1965,81.06
2021,6,20,North Carolina,1961,81.28
2021,6,21,North Carolina,1707,81.32
2021,6,22,North Carolina,1517,81.38
2021,6,23,North Carolina,1468,81.5
2021,6,24,North Carolina,1415,81.67
2021,6,25,North Carolina,1385,81.83
2021,6,26,North Carolina,1306,81.97
2021,6,27,North Carolina,1272,82.17
2021,6,28,North Carolina,1260,82.2
2021,6,29,North Carolina,1252,82.25
2021,6,30,North Carolina,9762,88.34
2021,7,1,North Carolina,9806,88.53
2021,7,2,North Carolina,9917,88.77
2021,7,3,North Carolina,9866,88.88
2021,7,4,North Carolina,9795,89.03
2021,7,5,North Carolina,9832,NA
2021,7,6,North Carolina,9850,89.15
2021,7,7,North Carolina,1319,89.26
2021,7,8,North Carolina,1236,89.39
2021,7,9,North Carolina,1125,89.56
2021,7,10,North Carolina,1180,89.7
2021,7,11,North Carolina,1192,89.86
2021,7,12,North Carolina,1221,89.94
2021,7,13,North Carolina,1269,90.04
2021,7,14,North Carolina,1283,90.16
2021,7,15,North Carolina,1291,90.3
2021,7,16,North Carolina,1258,90.44
2021,7,17,North Carolina,1255,90.58
2021,7,18,North Carolina,1248,90.73
2021,7,19,North Carolina,1249,90.82
2021,7,20,North Carolina,1252,90.91
2021,7,21,North Carolina,1307,91.07
2021,7,22,North Carolina,1320,91.22
2021,7,23,North Carolina,1171,91.26
2021,7,24,North Carolina,1321,91.51
2021,7,25,North Carolina,1375,91.7
2021,7,26,North Carolina,1437,91.82
2021,7,27,North Carolina,1439,91.92
2021,7,28,North Carolina,1462,92.09
2021,7,29,North Carolina,1542,92.3
2021,7,30,North Carolina,1779,92.5
2021,7,31,North Carolina,1709,92.7
2021,8,1,North Carolina,1775,92.94
2021,8,2,North Carolina,1842,93.11
2021,8,3,North Carolina,1846,93.21
2021,8,4,North Carolina,1845,93.39
2021,8,5,North Carolina,1807,93.57
2021,8,6,North Carolina,1784,93.75
2021,8,7,North Carolina,1960,94.08
2021,8,8,North Carolina,1954,94.31
2021,8,9,North Carolina,1894,94.44
2021,8,10,North Carolina,1880,94.53
2021,8,11,North Carolina,1816,94.66
2021,8,12,North Carolina,1911,94.9
2021,8,13,North Carolina,1948,95.11
2021,8,14,North Carolina,2021,95.49
2021,8,15,North Carolina,1891,95.63
2021,8,16,North Carolina,2086,95.9
2021,8,17,North Carolina,2142,96.03
2021,8,18,North Carolina,2296,96.26
2021,8,19,North Carolina,2313,96.52
2021,8,20,North Carolina,2398,96.79
2021,8,21,North Carolina,2275,97.08
2021,8,22,North Carolina,2481,97.37
2021,8,23,North Carolina,2394,97.57
2021,8,24,North Carolina,2689,97.91
2021,8,25,North Carolina,2732,98.18
2021,8,26,North Carolina,2753,98.45
2021,8,27,North Carolina,2806,98.76
2021,8,28,North Carolina,2855,99.08
2021,8,29,North Carolina,2950,99.43
2021,8,30,North Carolina,2970,99.65
2021,8,31,North Carolina,2705,99.8
2021,9,1,North Carolina,2709,100.07
2021,9,2,North Carolina,2723,100.36
2021,9,3,North Carolina,3008,100.86
2021,9,4,North Carolina,2991,101.18
2021,9,5,North Carolina,2776,NA
2021,9,6,North Carolina,2748,NA
2021,9,7,North Carolina,2816,101.78
2021,9,8,North Carolina,2725,101.98
2021,9,9,North Carolina,2934,102.41
2021,9,10,North Carolina,2630,102.7
2021,9,11,North Carolina,2595,102.99
2021,9,12,North Carolina,2811,103.34
2021,9,13,North Carolina,2763,103.51
2021,9,14,North Carolina,2785,103.73
2021,9,15,North Carolina,2822,103.96
2021,9,16,North Carolina,2547,104.19
2021,9,17,North Carolina,2490,104.45
2021,9,18,North Carolina,2447,104.7
2021,9,19,North Carolina,2406,105.03
2021,9,20,North Carolina,2399,105.19
2021,9,21,North Carolina,2282,105.32
2021,9,22,North Carolina,2270,105.55
2021,1,12,North Dakota,NA,5.18
2021,1,13,North Dakota,1639,5.34
2021,1,14,North Dakota,2163,5.61
2021,1,15,North Dakota,3031,6.09
2021,1,16,North Dakota,3110,NA
2021,1,17,North Dakota,3157,NA
2021,1,18,North Dakota,3189,NA
2021,1,19,North Dakota,3211,7.43
2021,1,20,North Dakota,3173,7.57
2021,1,21,North Dakota,3088,7.77
2021,1,22,North Dakota,3317,8.41
2021,1,23,North Dakota,3757,9.05
2021,1,24,North Dakota,4061,9.6
2021,1,25,North Dakota,3971,9.87
2021,1,26,North Dakota,3534,9.9
2021,1,27,North Dakota,3669,10.13
2021,1,28,North Dakota,3900,10.5
2021,1,29,North Dakota,4137,11.31
2021,1,30,North Dakota,4235,12.02
2021,1,31,North Dakota,4637,12.85
2021,2,1,North Dakota,4544,13.05
2021,2,2,North Dakota,4599,13.12
2021,2,3,North Dakota,4938,13.59
2021,2,4,North Dakota,5034,14.03
2021,2,5,North Dakota,4996,14.81
2021,2,6,North Dakota,5465,15.84
2021,2,7,North Dakota,5420,16.64
2021,2,8,North Dakota,5679,17.03
2021,2,9,North Dakota,5585,17.03
2021,2,10,North Dakota,4958,17.06
2021,2,11,North Dakota,5009,17.53
2021,2,12,North Dakota,4980,18.29
2021,2,13,North Dakota,4393,18.92
2021,2,14,North Dakota,4141,19.54
2021,2,15,North Dakota,4010,NA
2021,2,16,North Dakota,4433,20.13
2021,2,17,North Dakota,4511,20.22
2021,2,18,North Dakota,4337,20.57
2021,2,19,North Dakota,8048,23.93
2021,2,20,North Dakota,8308,24.73
2021,2,21,North Dakota,8528,25.51
2021,2,22,North Dakota,8472,25.77
2021,2,23,North Dakota,8089,25.8
2021,2,24,North Dakota,8571,26.22
2021,2,25,North Dakota,8840,26.76
2021,2,26,North Dakota,5681,27.9
2021,2,27,North Dakota,6905,29.57
2021,2,28,North Dakota,7461,30.73
2021,3,1,North Dakota,7914,31.31
2021,3,2,North Dakota,7925,31.34
2021,3,3,North Dakota,7755,31.65
2021,3,4,North Dakota,7944,32.32
2021,3,5,North Dakota,7997,33.5
2021,3,6,North Dakota,7274,34.66
2021,3,7,North Dakota,7220,35.79
2021,3,8,North Dakota,7011,36.22
2021,3,9,North Dakota,7310,36.46
2021,3,10,North Dakota,7419,36.84
2021,3,11,North Dakota,7537,37.59
2021,3,12,North Dakota,7934,39.05
2021,3,13,North Dakota,8355,40.51
2021,3,14,North Dakota,8306,41.6
2021,3,15,North Dakota,8565,42.21
2021,3,16,North Dakota,8220,42.21
2021,3,17,North Dakota,8331,42.67
2021,3,18,North Dakota,8253,43.37
2021,3,19,North Dakota,8052,44.69
2021,3,20,North Dakota,7875,46.02
2021,3,21,North Dakota,7537,46.88
2021,3,22,North Dakota,7278,47.31
2021,3,23,North Dakota,7292,47.32
2021,3,24,North Dakota,7114,47.65
2021,3,25,North Dakota,7220,48.43
2021,3,26,North Dakota,7313,49.81
2021,3,27,North Dakota,7509,51.28
2021,3,28,North Dakota,7608,52.2
2021,3,29,North Dakota,7709,52.7
2021,3,30,North Dakota,9436,53.92
2021,3,31,North Dakota,9418,54.25
2021,4,1,North Dakota,9459,55.05
2021,4,2,North Dakota,10117,56.89
2021,4,3,North Dakota,10293,58.48
2021,4,4,North Dakota,9611,58.93
2021,4,5,North Dakota,9214,59.15
2021,4,6,North Dakota,7873,59.44
2021,4,7,North Dakota,8070,59.89
2021,4,8,North Dakota,8157,60.76
2021,4,9,North Dakota,7701,62.28
2021,4,10,North Dakota,7337,63.62
2021,4,11,North Dakota,7938,64.49
2021,4,12,North Dakota,8520,65.12
2021,4,13,North Dakota,8136,65.13
2021,4,14,North Dakota,7980,65.48
2021,4,15,North Dakota,7862,66.26
2021,4,16,North Dakota,7077,67.23
2021,4,17,North Dakota,6544,68.2
2021,4,18,North Dakota,6394,68.96
2021,4,19,North Dakota,5931,69.27
2021,4,20,North Dakota,5923,69.28
2021,4,21,North Dakota,5965,69.66
2021,4,22,North Dakota,5535,70.13
2021,4,23,North Dakota,5333,70.97
2021,4,24,North Dakota,5099,71.77
2021,4,25,North Dakota,4822,72.34
2021,4,26,North Dakota,4639,72.52
2021,4,27,North Dakota,4656,72.54
2021,4,28,North Dakota,4395,72.73
2021,4,29,North Dakota,4384,73.2
2021,4,30,North Dakota,4000,73.77
2021,5,1,North Dakota,3481,74.21
2021,5,2,North Dakota,2992,74.43
2021,5,3,North Dakota,2802,74.48
2021,5,4,North Dakota,2841,74.52
2021,5,5,North Dakota,2841,74.72
2021,5,6,North Dakota,2555,74.99
2021,5,7,North Dakota,2510,75.52
2021,5,8,North Dakota,2648,76.06
2021,5,9,North Dakota,2722,76.34
2021,5,10,North Dakota,2812,76.45
2021,5,11,North Dakota,2748,76.45
2021,5,12,North Dakota,2615,76.55
2021,5,13,North Dakota,2750,76.92
2021,5,14,North Dakota,2441,77.23
2021,5,15,North Dakota,2169,77.58
2021,5,16,North Dakota,2094,77.8
2021,5,17,North Dakota,2035,77.87
2021,5,18,North Dakota,2042,77.88
2021,5,19,North Dakota,2118,78.04
2021,5,20,North Dakota,2163,78.43
2021,5,21,North Dakota,2068,78.68
2021,5,22,North Dakota,2145,79.08
2021,5,23,North Dakota,2214,79.35
2021,5,24,North Dakota,2240,79.44
2021,5,25,North Dakota,2268,79.46
2021,5,26,North Dakota,2252,79.61
2021,5,27,North Dakota,1997,79.83
2021,5,28,North Dakota,1988,80.07
2021,5,29,North Dakota,1832,80.36
2021,5,30,North Dakota,1785,80.6
2021,5,31,North Dakota,1695,NA
2021,6,1,North Dakota,1686,80.65
2021,6,2,North Dakota,1500,80.66
2021,6,3,North Dakota,1474,80.86
2021,6,4,North Dakota,1392,81.05
2021,6,5,North Dakota,993,81.06
2021,6,6,North Dakota,959,81.27
2021,6,7,North Dakota,1245,81.5
2021,6,8,North Dakota,1220,81.5
2021,6,9,North Dakota,1361,81.61
2021,6,10,North Dakota,1084,81.62
2021,6,11,North Dakota,1174,81.87
2021,6,12,North Dakota,1482,82.1
2021,6,13,North Dakota,1466,82.3
2021,6,14,North Dakota,1425,82.49
2021,6,15,North Dakota,1485,82.54
2021,6,16,North Dakota,1443,82.62
2021,6,17,North Dakota,1735,82.83
2021,6,18,North Dakota,1585,82.98
2021,6,19,North Dakota,1551,83.18
2021,6,20,North Dakota,1457,83.32
2021,6,21,North Dakota,1262,83.38
2021,6,22,North Dakota,1203,83.38
2021,6,23,North Dakota,1197,83.46
2021,6,24,North Dakota,1122,83.62
2021,6,25,North Dakota,1140,83.78
2021,6,26,North Dakota,1101,83.95
2021,6,27,North Dakota,1094,84.09
2021,6,28,North Dakota,1067,84.12
2021,6,29,North Dakota,1069,84.13
2021,6,30,North Dakota,1100,84.23
2021,7,1,North Dakota,1105,84.39
2021,7,2,North Dakota,1085,84.54
2021,7,3,North Dakota,1012,84.66
2021,7,4,North Dakota,999,84.78
2021,7,5,North Dakota,958,NA
2021,7,6,North Dakota,964,84.81
2021,7,7,North Dakota,846,84.83
2021,7,8,North Dakota,798,84.95
2021,7,9,North Dakota,761,85.07
2021,7,10,North Dakota,734,85.17
2021,7,11,North Dakota,713,85.28
2021,7,12,North Dakota,713,85.29
2021,7,13,North Dakota,727,85.31
2021,7,14,North Dakota,790,85.38
2021,7,15,North Dakota,749,85.47
2021,7,16,North Dakota,749,85.59
2021,7,17,North Dakota,781,85.72
2021,7,18,North Dakota,776,85.82
2021,7,19,North Dakota,768,85.83
2021,7,20,North Dakota,566,85.71
2021,7,21,North Dakota,678,85.85
2021,7,22,North Dakota,711,85.97
2021,7,23,North Dakota,748,86.12
2021,7,24,North Dakota,798,86.28
2021,7,25,North Dakota,849,86.42
2021,7,26,North Dakota,862,86.43
2021,7,27,North Dakota,1047,86.44
2021,7,28,North Dakota,1045,86.58
2021,7,29,North Dakota,1080,86.73
2021,7,30,North Dakota,1110,86.89
2021,7,31,North Dakota,1138,87.07
2021,8,1,North Dakota,1135,87.21
2021,8,2,North Dakota,1148,87.24
2021,8,3,North Dakota,1167,87.26
2021,8,4,North Dakota,1113,87.36
2021,8,5,North Dakota,1139,87.52
2021,8,6,North Dakota,1126,87.68
2021,8,7,North Dakota,1132,87.87
2021,8,8,North Dakota,1203,88.06
2021,8,9,North Dakota,1222,88.09
2021,8,10,North Dakota,1199,88.1
2021,8,11,North Dakota,1216,88.21
2021,8,12,North Dakota,1266,88.41
2021,8,13,North Dakota,1316,88.6
2021,8,14,North Dakota,1404,88.85
2021,8,15,North Dakota,1408,89.04
2021,8,16,North Dakota,1419,89.09
2021,8,17,North Dakota,1413,89.09
2021,8,18,North Dakota,1484,89.25
2021,8,19,North Dakota,1421,89.4
2021,8,20,North Dakota,1475,89.64
2021,8,21,North Dakota,1485,89.89
2021,8,22,North Dakota,1513,90.1
2021,8,23,North Dakota,1503,90.14
2021,8,24,North Dakota,1510,90.15
2021,8,25,North Dakota,1569,90.35
2021,8,26,North Dakota,1695,90.59
2021,8,27,North Dakota,1765,90.87
2021,8,28,North Dakota,1869,91.2
2021,8,29,North Dakota,1975,91.48
2021,8,30,North Dakota,1984,91.53
2021,8,31,North Dakota,2022,91.56
2021,9,1,North Dakota,1740,91.57
2021,9,2,North Dakota,1912,91.93
2021,9,3,North Dakota,1955,92.24
2021,9,4,North Dakota,1970,92.58
2021,9,5,North Dakota,1737,NA
2021,9,6,North Dakota,1853,NA
2021,9,7,North Dakota,1980,92.95
2021,9,8,North Dakota,1984,92.96
2021,9,9,North Dakota,1871,93.24
2021,9,10,North Dakota,1905,93.57
2021,9,11,North Dakota,1932,93.93
2021,9,12,North Dakota,2182,94.23
2021,9,13,North Dakota,2071,94.27
2021,9,14,North Dakota,1930,94.3
2021,9,15,North Dakota,2223,94.52
2021,9,16,North Dakota,2121,94.72
2021,9,17,North Dakota,2043,95
2021,9,18,North Dakota,1946,95.29
2021,9,19,North Dakota,1895,95.55
2021,9,20,North Dakota,1884,95.59
2021,9,21,North Dakota,1857,95.6
2021,9,22,North Dakota,1825,95.79
2021,1,12,Ohio,NA,2.67
2021,1,13,Ohio,1491,2.82
2021,1,14,Ohio,1563,2.98
2021,1,15,Ohio,1812,3.21
2021,1,16,Ohio,1876,NA
2021,1,17,Ohio,1914,NA
2021,1,18,Ohio,1940,NA
2021,1,19,Ohio,1958,4.04
2021,1,20,Ohio,1933,4.17
2021,1,21,Ohio,1699,4.17
2021,1,22,Ohio,2079,4.67
2021,1,23,Ohio,2387,5.09
2021,1,24,Ohio,2730,5.54
2021,1,25,Ohio,2905,5.87
2021,1,26,Ohio,2884,6.06
2021,1,27,Ohio,3163,6.38
2021,1,28,Ohio,3696,6.76
2021,1,29,Ohio,3637,7.21
2021,1,30,Ohio,3863,7.79
2021,1,31,Ohio,3751,8.16
2021,2,1,Ohio,3899,8.59
2021,2,2,Ohio,4120,8.94
2021,2,3,Ohio,4145,9.29
2021,2,4,Ohio,4133,9.65
2021,2,5,Ohio,4084,10.07
2021,2,6,Ohio,4051,10.63
2021,2,7,Ohio,4155,11.07
2021,2,8,Ohio,4176,11.52
2021,2,9,Ohio,4016,11.75
2021,2,10,Ohio,3924,12.03
2021,2,11,Ohio,4046,12.48
2021,2,12,Ohio,4439,13.18
2021,2,13,Ohio,4530,13.8
2021,2,14,Ohio,4864,14.47
2021,2,15,Ohio,4853,NA
2021,2,16,Ohio,5148,15.36
2021,2,17,Ohio,5118,15.61
2021,2,18,Ohio,4916,15.92
2021,2,19,Ohio,5613,17.11
2021,2,20,Ohio,5547,17.68
2021,2,21,Ohio,5485,18.31
2021,2,22,Ohio,5538,18.79
2021,2,23,Ohio,5301,19.07
2021,2,24,Ohio,5658,19.57
2021,2,25,Ohio,5990,20.12
2021,2,26,Ohio,5053,20.64
2021,2,27,Ohio,5315,21.4
2021,2,28,Ohio,5611,22.24
2021,3,1,Ohio,5674,22.76
2021,3,2,Ohio,6043,23.3
2021,3,3,Ohio,6134,23.87
2021,3,4,Ohio,6097,24.39
2021,3,5,Ohio,6171,24.96
2021,3,6,Ohio,6421,25.9
2021,3,7,Ohio,6495,26.79
2021,3,8,Ohio,6635,27.41
2021,3,9,Ohio,6508,27.85
2021,3,10,Ohio,6434,28.37
2021,3,11,Ohio,6607,29.01
2021,3,12,Ohio,7039,29.89
2021,3,13,Ohio,7297,31.01
2021,3,14,Ohio,7343,31.93
2021,3,15,Ohio,7523,32.67
2021,3,16,Ohio,7421,33.05
2021,3,17,Ohio,7479,33.61
2021,3,18,Ohio,7669,34.38
2021,3,19,Ohio,7705,35.28
2021,3,20,Ohio,7526,36.27
2021,3,21,Ohio,7728,37.34
2021,3,22,Ohio,7671,38.04
2021,3,23,Ohio,7783,38.5
2021,3,24,Ohio,7989,39.2
2021,3,25,Ohio,8076,40.03
2021,3,26,Ohio,8325,41.11
2021,3,27,Ohio,8629,42.31
2021,3,28,Ohio,8680,43.41
2021,3,29,Ohio,8813,44.21
2021,3,30,Ohio,8792,44.65
2021,3,31,Ohio,8719,45.3
2021,4,1,Ohio,8815,46.2
2021,4,2,Ohio,8874,47.32
2021,4,3,Ohio,9088,48.68
2021,4,4,Ohio,9119,49.8
2021,4,5,Ohio,8961,50.49
2021,4,6,Ohio,8854,50.85
2021,4,7,Ohio,8960,51.58
2021,4,8,Ohio,9254,52.68
2021,4,9,Ohio,9491,53.97
2021,4,10,Ohio,9403,55.26
2021,4,11,Ohio,7819,55.27
2021,4,12,Ohio,9929,57.44
2021,4,13,Ohio,9915,57.79
2021,4,14,Ohio,10006,58.58
2021,4,15,Ohio,9794,59.54
2021,4,16,Ohio,9435,60.57
2021,4,17,Ohio,9382,61.82
2021,4,18,Ohio,10745,62.79
2021,4,19,Ohio,8599,63.46
2021,4,20,Ohio,8729,63.9
2021,4,21,Ohio,8670,64.65
2021,4,22,Ohio,8497,65.48
2021,4,23,Ohio,8542,66.55
2021,4,24,Ohio,8159,67.54
2021,4,25,Ohio,8104,68.46
2021,4,26,Ohio,8004,69.06
2021,4,27,Ohio,7956,69.47
2021,4,28,Ohio,7669,70.02
2021,4,29,Ohio,7351,70.63
2021,4,30,Ohio,7174,71.57
2021,5,1,Ohio,6933,72.39
2021,5,2,Ohio,6446,72.98
2021,5,3,Ohio,5999,73.26
2021,5,4,Ohio,5591,73.38
2021,5,5,Ohio,5358,73.77
2021,5,6,Ohio,5305,74.34
2021,5,7,Ohio,5066,75.12
2021,5,8,Ohio,4792,75.74
2021,5,9,Ohio,4886,76.4
2021,5,10,Ohio,5008,76.76
2021,5,11,Ohio,5486,77.22
2021,5,12,Ohio,5597,77.69
2021,5,13,Ohio,5301,78.05
2021,5,14,Ohio,4891,78.54
2021,5,15,Ohio,4569,78.94
2021,5,16,Ohio,4420,79.49
2021,5,17,Ohio,4390,79.84
2021,5,18,Ohio,4042,80.05
2021,5,19,Ohio,3892,80.41
2021,5,20,Ohio,4011,80.86
2021,5,21,Ohio,3967,81.32
2021,5,22,Ohio,4335,81.98
2021,5,23,Ohio,4151,82.4
2021,5,24,Ohio,4087,82.7
2021,5,25,Ohio,3977,82.84
2021,5,26,Ohio,3986,83.2
2021,5,27,Ohio,3901,83.59
2021,5,28,Ohio,3709,83.92
2021,5,29,Ohio,3239,84.24
2021,5,30,Ohio,3139,84.59
2021,5,31,Ohio,2901,NA
2021,6,1,Ohio,2896,84.86
2021,6,2,Ohio,2502,84.95
2021,6,3,Ohio,2226,85.15
2021,6,4,Ohio,2150,85.42
2021,6,5,Ohio,2146,85.75
2021,6,6,Ohio,2170,86.11
2021,6,7,Ohio,2347,86.37
2021,6,8,Ohio,2400,86.54
2021,6,9,Ohio,2684,86.83
2021,6,10,Ohio,2812,87.12
2021,6,11,Ohio,2426,87.12
2021,6,12,Ohio,2457,87.47
2021,6,13,Ohio,2323,87.74
2021,6,14,Ohio,2392,88.05
2021,6,15,Ohio,2554,88.33
2021,6,16,Ohio,2536,88.61
2021,6,17,Ohio,2695,89.01
2021,6,18,Ohio,3119,89.3
2021,6,19,Ohio,2967,89.54
2021,6,20,Ohio,2860,89.74
2021,6,21,Ohio,2659,89.91
2021,6,22,Ohio,2383,90
2021,6,23,Ohio,2190,90.14
2021,6,24,Ohio,1873,90.32
2021,6,25,Ohio,1735,90.52
2021,6,26,Ohio,1621,90.68
2021,6,27,Ohio,1654,90.9
2021,6,28,Ohio,1898,91.23
2021,6,29,Ohio,1859,91.3
2021,6,30,Ohio,1816,91.41
2021,7,1,Ohio,1783,91.57
2021,7,2,Ohio,1758,91.75
2021,7,3,Ohio,1726,91.89
2021,7,4,Ohio,1615,92.03
2021,7,5,Ohio,1216,NA
2021,7,6,Ohio,1207,92.14
2021,7,7,Ohio,1124,92.2
2021,7,8,Ohio,1074,92.32
2021,7,9,Ohio,1007,92.45
2021,7,10,Ohio,965,92.56
2021,7,11,Ohio,959,92.7
2021,7,12,Ohio,980,92.77
2021,7,13,Ohio,974,92.83
2021,7,14,Ohio,1042,92.93
2021,7,15,Ohio,871,92.93
2021,7,16,Ohio,1005,93.16
2021,7,17,Ohio,996,93.26
2021,7,18,Ohio,952,93.37
2021,7,19,Ohio,952,93.44
2021,7,20,Ohio,946,93.49
2021,7,21,Ohio,941,93.58
2021,7,22,Ohio,1105,93.7
2021,7,23,Ohio,983,93.84
2021,7,24,Ohio,1010,93.97
2021,7,25,Ohio,1028,94.09
2021,7,26,Ohio,1063,94.18
2021,7,27,Ohio,1065,94.23
2021,7,28,Ohio,1089,94.35
2021,7,29,Ohio,926,94.35
2021,7,30,Ohio,1232,94.71
2021,7,31,Ohio,1260,94.85
2021,8,1,Ohio,1303,95
2021,8,2,Ohio,1314,95.1
2021,8,3,Ohio,1350,95.18
2021,8,4,Ohio,1372,95.31
2021,8,5,Ohio,1584,95.46
2021,8,6,Ohio,1304,95.62
2021,8,7,Ohio,1322,95.77
2021,8,8,Ohio,1343,95.94
2021,8,9,Ohio,1338,96.04
2021,8,10,Ohio,1355,96.13
2021,8,11,Ohio,1378,96.27
2021,8,12,Ohio,1355,96.41
2021,8,13,Ohio,1318,96.54
2021,8,14,Ohio,1426,96.77
2021,8,15,Ohio,1413,96.93
2021,8,16,Ohio,1471,97.07
2021,8,17,Ohio,1460,97.15
2021,8,18,Ohio,1499,97.32
2021,8,19,Ohio,1583,97.51
2021,8,20,Ohio,1652,97.7
2021,8,21,Ohio,1580,97.88
2021,8,22,Ohio,1647,98.08
2021,8,23,Ohio,1642,98.22
2021,8,24,Ohio,1654,98.31
2021,8,25,Ohio,1629,98.46
2021,8,26,Ohio,1643,98.66
2021,8,27,Ohio,1648,98.85
2021,8,28,Ohio,1667,99.04
2021,8,29,Ohio,1686,99.26
2021,8,30,Ohio,1714,99.42
2021,8,31,Ohio,1713,99.51
2021,9,1,Ohio,1770,99.7
2021,9,2,Ohio,1484,99.7
2021,9,3,Ohio,1532,99.92
2021,9,4,Ohio,1490,100.09
2021,9,5,Ohio,1384,NA
2021,9,6,Ohio,1364,NA
2021,9,7,Ohio,1442,100.52
2021,9,8,Ohio,1290,100.6
2021,9,9,Ohio,1499,100.75
2021,9,10,Ohio,1452,100.94
2021,9,11,Ohio,1477,101.12
2021,9,12,Ohio,1572,101.33
2021,9,13,Ohio,1567,101.47
2021,9,14,Ohio,1450,101.53
2021,9,15,Ohio,1538,101.68
2021,9,16,Ohio,656,101.21
2021,9,17,Ohio,625,101.38
2021,9,18,Ohio,685,101.6
2021,9,19,Ohio,625,101.77
2021,9,20,Ohio,636,101.91
2021,9,21,Ohio,660,101.99
2021,9,22,Ohio,452,102
2021,1,12,Oklahoma,NA,3.99
2021,1,13,Oklahoma,3680,4.36
2021,1,14,Oklahoma,3718,4.73
2021,1,15,Oklahoma,3839,5.14
2021,1,16,Oklahoma,3490,NA
